TICKER DATA:
 (datetime.date(2015, 7, 20), 87.5258, 87.9435, 87.2473, 87.8839, 1257900, 81.23923)
 (datetime.date(2015, 7, 21), 88.3513, 88.401, 87.3368, 87.6253, 2018800, 81.00017)
 (datetime.date(2015, 7, 22), 86.6505, 86.9589, 86.1632, 86.1632, 2890200, 79.64862)
 (datetime.date(2015, 7, 23), 86.0339, 86.571, 85.5664, 85.835, 2193200, 79.34524)
 (datetime.date(2015, 7, 24), 85.5366, 86.4615, 85.0393, 85.3476, 2277200, 78.89469)
 (datetime.date(2015, 7, 27), 84.9895, 85.6858, 84.6514, 85.6261, 2295100, 79.15213)
 (datetime.date(2015, 7, 28), 84.8105, 86.372, 84.8105, 85.8847, 2519000, 79.39118)
 (datetime.date(2015, 7, 29), 86.6207, 87.118, 86.1333, 86.1333, 2316900, 79.62098)
 (datetime.date(2015, 7, 30), 86.4615, 86.9589, 86.1632, 86.6107, 1950000, 80.06229)
 (datetime.date(2015, 7, 31), 87.0882, 87.307, 86.6406, 87.0882, 6791300, 80.50369)
 (datetime.date(2015, 8, 3), 87.2473, 87.2672, 86.3422, 86.8992, 1329000, 80.32898)
 (datetime.date(2015, 8, 4), 86.8992, 87.8938, 86.571, 87.5556, 2279100, 80.93575)
 (datetime.date(2015, 8, 5), 87.1578, 87.5158, 86.4615, 86.8992, 2501600, 80.32898)
 (datetime.date(2015, 8, 6), 85.5366, 85.5366, 83.6766, 84.0944, 4513000, 77.73624)
 (datetime.date(2015, 8, 7), 82.3538, 82.9605, 80.8619, 80.8619, 5242700, 74.74814)
 (datetime.date(2015, 8, 10), 80.7127, 82.2046, 80.0662, 81.6974, 3397100, 75.52047)
 (datetime.date(2015, 8, 11), 82.5129, 82.5428, 81.3095, 81.6775, 3869100, 75.50207)
 (datetime.date(2015, 8, 12), 81.6775, 81.6775, 81.6775, 81.6775, 0, 75.50207)
 (datetime.date(2015, 8, 13), 81.6775, 81.6775, 81.6775, 81.6775, 0, 75.50207)
 (datetime.date(2015, 8, 14), 81.6775, 81.6775, 81.6775, 81.6775, 0, 75.50207)
 (datetime.date(2015, 8, 17), 80.5, 81.74, 80.37, 81.27, 8127100, 75.12538)
 (datetime.date(2015, 8, 18), 79.31, 79.53, 76.91, 76.91, 7498200, 73.98204)
 (datetime.date(2015, 8, 19), 77.08, 78.84, 76.95, 78.27, 5726900, 75.29026)
 (datetime.date(2015, 8, 20), 77.0, 77.95, 75.76, 76.15, 6306100, 73.25097)
 (datetime.date(2015, 8, 21), 75.09, 75.59, 74.16, 75.59, 6935800, 72.71229)
 (datetime.date(2015, 8, 24), 73.6, 74.36, 72.47, 72.47, 6916500, 69.71107)
 (datetime.date(2015, 8, 25), 71.45, 75.36, 71.42, 75.08, 8131100, 72.22171)
 (datetime.date(2015, 8, 26), 73.55, 76.26, 73.51, 76.13, 6033800, 73.23173)
 (datetime.date(2015, 8, 27), 77.0, 77.48, 76.43, 76.43, 4834400, 73.52031)
 (datetime.date(2015, 8, 28), 77.3, 77.35, 75.6, 76.36, 8807000, 73.45298)
 (datetime.date(2015, 8, 31), 75.71, 75.71, 74.12, 75.08, 4715000, 72.22171)
 (datetime.date(2015, 9, 1), 74.99, 75.09, 73.25, 73.3, 4332500, 70.50947)
 (datetime.date(2015, 9, 2), 72.65, 73.76, 72.22, 73.63, 4509200, 70.82691)
 (datetime.date(2015, 9, 3), 74.63, 74.87, 71.97, 71.97, 3937500, 69.23011)
 (datetime.date(2015, 9, 4), 71.96, 72.33, 71.26, 72.15, 6328100, 69.40325)
 (datetime.date(2015, 9, 7), 71.9, 72.38, 71.34, 72.32, 4570600, 69.56678)
 (datetime.date(2015, 9, 8), 72.59, 74.17, 72.35, 74.17, 3999300, 71.34635)
 (datetime.date(2015, 9, 9), 75.81, 76.84, 75.76, 76.72, 5549700, 73.79927)
 (datetime.date(2015, 9, 10), 74.9, 76.5, 74.82, 75.13, 4595000, 72.2698)
 (datetime.date(2015, 9, 11), 75.13, 75.13, 75.13, 75.13, 0, 72.2698)
 (datetime.date(2015, 9, 14), 75.05, 75.3, 74.02, 74.55, 5378700, 71.71189)
 (datetime.date(2015, 9, 15), 74.67, 74.98, 73.27, 73.42, 4209300, 70.6249)
 (datetime.date(2015, 9, 16), 74.99, 75.47, 74.1, 75.35, 5551700, 72.48143)
 (datetime.date(2015, 9, 17), 76.2, 76.49, 75.51, 75.59, 5142400, 72.71229)
 (datetime.date(2015, 9, 18), 75.74, 76.37, 74.35, 75.83, 4131100, 72.94316)
 (datetime.date(2015, 9, 21), 74.61, 74.78, 73.05, 73.62, 3651800, 70.81729)
 (datetime.date(2015, 9, 22), 74.0, 74.55, 73.2, 73.8, 2229000, 70.99044)
 (datetime.date(2015, 9, 23), 73.0, 73.21, 71.45, 71.6, 5680700, 68.87419)
 (datetime.date(2015, 9, 24), 71.97, 72.8, 71.85, 72.5, 3215800, 69.73993)
 (datetime.date(2015, 9, 25), 72.8, 73.29, 71.4, 71.44, 8362000, 68.72028)
 (datetime.date(2015, 9, 28), 71.56, 73.06, 71.55, 72.7, 2151900, 69.93231)
 (datetime.date(2015, 9, 29), 71.5, 71.93, 70.15, 70.15, 4504600, 67.47939)
 (datetime.date(2015, 9, 30), 70.85, 72.93, 70.83, 72.72, 4795000, 69.95155)
 (datetime.date(2015, 10, 1), 73.39, 74.355, 72.66, 74.27, 3277200, 71.44254)
 (datetime.date(2015, 10, 2), 73.39, 74.44, 73.11, 73.39, 2392400, 70.59604)
 (datetime.date(2015, 10, 5), 74.44, 74.84, 74.2, 74.36, 1619800, 71.52912)
 (datetime.date(2015, 10, 6), 75.25, 75.83, 74.78, 74.96, 2595200, 72.10627)
 (datetime.date(2015, 10, 7), 75.0, 75.28, 73.71, 75.0, 2523400, 72.14475)
 (datetime.date(2015, 10, 8), 75.7, 75.9, 75.03, 75.37, 1998100, 72.50067)
 (datetime.date(2015, 10, 9), 76.0, 76.25, 75.0, 75.53, 2428900, 72.65457)
 (datetime.date(2015, 10, 12), 75.5, 75.53, 74.33, 74.65, 2185100, 71.80808)
 (datetime.date(2015, 10, 13), 74.5, 74.88, 73.27, 74.23, 2371600, 71.40407)
 (datetime.date(2015, 10, 14), 73.45, 75.0, 73.45, 74.56, 2682800, 71.7215)
 (datetime.date(2015, 10, 15), 74.86, 75.57, 74.01, 75.4, 2302700, 72.52953)
 (datetime.date(2015, 10, 16), 76.0, 77.0, 75.97, 76.55, 3732000, 73.63575)
 (datetime.date(2015, 10, 19), 77.0, 77.1, 76.06, 76.43, 1963300, 73.52031)
 (datetime.date(2015, 10, 20), 76.15, 76.45, 75.6, 75.73, 1995900, 72.84696)
 (datetime.date(2015, 10, 21), 75.35, 76.12, 74.51, 75.81, 1914100, 72.92391)
 (datetime.date(2015, 10, 22), 75.5, 76.7, 75.3, 76.39, 1734900, 73.48183)
 (datetime.date(2015, 10, 23), 77.7, 78.1, 77.1, 77.35, 3063300, 74.40529)
 (datetime.date(2015, 10, 26), 77.89, 77.93, 77.37, 77.5, 2251200, 74.54958)
 (datetime.date(2015, 10, 27), 77.61, 78.1, 77.54, 77.74, 2424600, 74.78044)
 (datetime.date(2015, 10, 28), 77.75, 77.82, 77.03, 77.64, 2108300, 74.68425)
 (datetime.date(2015, 10, 29), 78.21, 78.25, 77.05, 77.17, 2637200, 74.23214)
 (datetime.date(2015, 10, 30), 76.51, 77.32, 76.13, 76.73, 6229900, 73.80889)
 (datetime.date(2015, 11, 2), 76.85, 76.99, 75.01, 75.1, 3023100, 72.24094)
 (datetime.date(2015, 11, 3), 75.5, 76.5, 75.3, 76.46, 1949900, 73.54917)
 (datetime.date(2015, 11, 4), 77.08, 77.9, 76.35, 76.58, 2574100, 73.6646)
 (datetime.date(2015, 11, 5), 76.81, 77.44, 75.11, 75.85, 2951000, 72.96239)
 (datetime.date(2015, 11, 6), 75.83, 76.86, 75.51, 76.59, 2169500, 73.67422)
 (datetime.date(2015, 11, 9), 76.18, 76.65, 75.02, 75.58, 2288900, 72.70267)
 (datetime.date(2015, 11, 10), 75.5, 75.65, 73.75, 74.76, 3464500, 71.91389)
 (datetime.date(2015, 11, 11), 74.85, 76.29, 74.85, 76.0, 2720000, 73.10668)
 (datetime.date(2015, 11, 12), 75.6, 77.69, 75.52, 77.4, 2560500, 74.45339)
 (datetime.date(2015, 11, 13), 75.66, 76.19, 75.03, 75.76, 2885000, 72.87582)
 (datetime.date(2015, 11, 16), 74.64, 75.52, 74.63, 74.78, 2114200, 71.93313)
 (datetime.date(2015, 11, 17), 75.99, 77.07, 75.58, 77.07, 2930800, 74.13595)
 (datetime.date(2015, 11, 18), 76.47, 78.25, 76.38, 77.84, 3150700, 74.87663)
 (datetime.date(2015, 11, 19), 78.59, 79.18, 78.16, 79.14, 3267700, 76.12714)
 (datetime.date(2015, 11, 20), 79.35, 80.23, 78.91, 79.83, 2950800, 76.79088)
 (datetime.date(2015, 11, 23), 80.0, 80.69, 79.52, 80.4, 2001400, 77.33918)
 (datetime.date(2015, 11, 24), 79.8, 80.7, 79.52, 79.64, 2604400, 76.60811)
 (datetime.date(2015, 11, 25), 79.61, 79.61, 78.7, 79.0, 2373000, 75.99247)
 (datetime.date(2015, 11, 26), 79.27, 80.61, 79.21, 80.22, 3292300, 77.16603)
 (datetime.date(2015, 11, 27), 80.95, 81.0, 79.6, 80.12, 5545700, 77.06984)
 (datetime.date(2015, 11, 30), 80.25, 80.59, 79.35, 79.43, 4247300, 76.4061)
 (datetime.date(2015, 12, 1), 79.46, 81.46, 79.4, 80.99, 3556500, 77.90671)
 (datetime.date(2015, 12, 2), 81.05, 81.88, 80.78, 81.76, 2445500, 78.6474)
 (datetime.date(2015, 12, 3), 80.94, 81.72, 80.59, 81.5, 1902500, 78.3973)
 (datetime.date(2015, 12, 4), 79.96, 80.44, 79.56, 80.22, 3408800, 77.16603)
 (datetime.date(2015, 12, 7), 81.5, 81.81, 80.5, 80.51, 2028100, 77.44499)
 (datetime.date(2015, 12, 8), 80.01, 80.69, 79.75, 80.14, 2474400, 77.08907)
 (datetime.date(2015, 12, 9), 79.86, 80.9, 79.52, 80.29, 2497600, 77.23336)
 (datetime.date(2015, 12, 10), 79.7, 80.0, 77.88, 78.9, 4186500, 75.89628)
 (datetime.date(2015, 12, 11), 78.5, 79.35, 78.15, 78.95, 2284400, 75.94437)
 (datetime.date(2015, 12, 14), 77.95, 78.42, 77.33, 77.44, 2914900, 74.49186)
 (datetime.date(2015, 12, 15), 77.98, 78.24, 76.87, 76.87, 2701600, 73.94356)
 (datetime.date(2015, 12, 16), 77.8, 79.09, 77.6, 79.09, 3102400, 76.07904)
 (datetime.date(2015, 12, 17), 80.5, 80.9, 80.17, 80.69, 5445600, 77.61814)
 (datetime.date(2015, 12, 18), 79.9, 81.57, 79.525, 81.57, 7936200, 78.46463)
 (datetime.date(2015, 12, 21), 80.77, 81.97, 80.77, 81.92, 2198100, 78.80131)
 (datetime.date(2015, 12, 22), 82.47, 82.52, 81.28, 81.67, 2092600, 78.56082)
 (datetime.date(2015, 12, 23), 82.49, 82.59, 81.81, 82.05, 2522500, 78.92636)
 (datetime.date(2015, 12, 24), 83.1, 83.42, 82.83, 83.32, 1620300, 80.14801)
 (datetime.date(2015, 12, 25), 83.32, 83.32, 83.32, 83.32, 0, 80.14801)
 (datetime.date(2015, 12, 28), 83.32, 83.32, 83.32, 83.32, 0, 80.14801)
 (datetime.date(2015, 12, 29), 83.47, 84.5, 83.02, 84.5, 1840700, 81.28309)
 (datetime.date(2015, 12, 30), 85.0, 85.785, 84.9, 85.57, 2623100, 82.31235)
 (datetime.date(2015, 12, 31), 85.49, 85.85, 85.1, 85.53, 1800600, 82.27387)
 (datetime.date(2016, 1, 1), 85.53, 85.53, 85.53, 85.53, 0, 82.27387)
 (datetime.date(2016, 1, 4), 85.44, 85.53, 84.23, 84.46, 2230000, 81.24461)
 (datetime.date(2016, 1, 5), 83.18, 83.63, 83.01, 83.11, 2761600, 79.94601)
 (datetime.date(2016, 1, 6), 83.13, 83.34, 81.89, 82.11, 2477000, 78.98408)
 (datetime.date(2016, 1, 7), 81.7, 82.3, 79.91, 80.41, 3320900, 77.3488)
 (datetime.date(2016, 1, 8), 79.0, 80.35, 77.65, 79.42, 3791300, 76.39648)
 (datetime.date(2016, 1, 11), 78.48, 79.2, 77.73, 78.64, 2588200, 75.64618)
 (datetime.date(2016, 1, 12), 79.0, 80.35, 78.96, 79.39, 2927000, 76.36763)
 (datetime.date(2016, 1, 13), 80.11, 81.27, 79.58, 81.0, 3143900, 77.91633)
 (datetime.date(2016, 1, 14), 79.5, 79.98, 78.81, 79.42, 2147400, 76.39648)
 (datetime.date(2016, 1, 15), 80.88, 80.93, 78.52, 78.88, 2701500, 75.87704)
 (datetime.date(2016, 1, 18), 77.74, 78.84, 77.25, 78.39, 2460900, 75.40569)
 (datetime.date(2016, 1, 19), 78.6, 79.21, 78.07, 79.19, 2300000, 76.17524)
